time, S, I, R
572.3,37.3614,1.31739e-13,162.639
572.35,37.3614,1.31327e-13,162.639
572.4,37.3614,1.30917e-13,162.639
572.45,37.3614,1.30507e-13,162.639
572.5,37.3614,1.30099e-13,162.639
572.55,37.3614,1.29692e-13,162.639
572.6,37.3614,1.29287e-13,162.639
572.65,37.3614,1.28883e-13,162.639
572.7,37.3614,1.28479e-13,162.639
572.75,37.3614,1.28078e-13,162.639
572.8,37.3614,1.27677e-13,162.639
572.85,37.3614,1.27278e-13,162.639
572.9,37.3614,1.2688e-13,162.639
572.95,37.3614,1.26483e-13,162.639
573,37.3614,1.26088e-13,162.639
573.05,37.3614,1.25693e-13,162.639
573.1,37.3614,1.253e-13,162.639
573.15,37.3614,1.24909e-13,162.639
573.2,37.3614,1.24518e-13,162.639
573.25,37.3614,1.24129e-13,162.639
573.3,37.3614,1.2374e-13,162.639
573.35,37.3614,1.23354e-13,162.639
573.4,37.3614,1.22968e-13,162.639
573.45,37.3614,1.22583e-13,162.639
573.5,37.3614,1.222e-13,162.639
573.55,37.3614,1.21818e-13,162.639
573.6,37.3614,1.21437e-13,162.639
573.65,37.3614,1.21057e-13,162.639
573.7,37.3614,1.20679e-13,162.639
573.75,37.3614,1.20301e-13,162.639
573.8,37.3614,1.19925e-13,162.639
573.85,37.3614,1.1955e-13,162.639
573.9,37.3614,1.19176e-13,162.639
573.95,37.3614,1.18804e-13,162.639
574,37.3614,1.18432e-13,162.639
574.05,37.3614,1.18062e-13,162.639
574.1,37.3614,1.17693e-13,162.639
574.15,37.3614,1.17324e-13,162.639
574.2,37.3614,1.16958e-13,162.639
574.25,37.3614,1.16592e-13,162.639
574.3,37.3614,1.16227e-13,162.639
574.35,37.3614,1.15864e-13,162.639
574.4,37.3614,1.15502e-13,162.639
574.45,37.3614,1.1514e-13,162.639
574.5,37.3614,1.1478e-13,162.639
574.55,37.3614,1.14421e-13,162.639
574.6,37.3614,1.14064e-13,162.639
574.65,37.3614,1.13707e-13,162.639
574.7,37.3614,1.13351e-13,162.639
574.75,37.3614,1.12997e-13,162.639
574.8,37.3614,1.12644e-13,162.639
574.85,37.3614,1.12291e-13,162.639
574.9,37.3614,1.1194e-13,162.639
574.95,37.3614,1.1159e-13,162.639
575,37.3614,1.11241e-13,162.639
575.05,37.3614,1.10893e-13,162.639
575.1,37.3614,1.10547e-13,162.639
575.15,37.3614,1.10201e-13,162.639
575.2,37.3614,1.09856e-13,162.639
575.25,37.3614,1.09513e-13,162.639
575.3,37.3614,1.0917e-13,162.639
575.35,37.3614,1.08829e-13,162.639
575.4,37.3614,1.08489e-13,162.639
575.45,37.3614,1.08149e-13,162.639
575.5,37.3614,1.07811e-13,162.639
575.55,37.3614,1.07474e-13,162.639
575.6,37.3614,1.07138e-13,162.639
575.65,37.3614,1.06803e-13,162.639
575.7,37.3614,1.06469e-13,162.639
575.75,37.3614,1.06136e-13,162.639
575.8,37.3614,1.05804e-13,162.639
575.85,37.3614,1.05473e-13,162.639
575.9,37.3614,1.05143e-13,162.639
575.95,37.3614,1.04815e-13,162.639
576,37.3614,1.04487e-13,162.639
576.05,37.3614,1.0416e-13,162.639
576.1,37.3614,1.03834e-13,162.639
576.15,37.3614,1.0351e-13,162.639
576.2,37.3614,1.03186e-13,162.639
576.25,37.3614,1.02863e-13,162.639
576.3,37.3614,1.02542e-13,162.639
576.35,37.3614,1.02221e-13,162.639
576.4,37.3614,1.01901e-13,162.639
576.45,37.3614,1.01583e-13,162.639
576.5,37.3614,1.01265e-13,162.639
576.55,37.3614,1.00949e-13,162.639
576.6,37.3614,1.00633e-13,162.639
576.65,37.3614,1.00318e-13,162.639
576.7,37.3614,1.00004e-13,162.639
576.75,37.3614,9.96918e-14,162.639
576.8,37.3614,9.938e-14,162.639
576.85,37.3614,9.90693e-14,162.639
576.9,37.3614,9.87595e-14,162.639
576.95,37.3614,9.84506e-14,162.639
577,37.3614,9.81428e-14,162.639
577.05,37.3614,9.78359e-14,162.639
577.1,37.3614,9.75299e-14,162.639
577.15,37.3614,9.7225e-14,162.639
577.2,37.3614,9.69209e-14,162.639
577.25,37.3614,9.66179e-14,162.639
577.3,37.3614,9.63157e-14,162.639
577.35,37.3614,9.60146e-14,162.639
577.4,37.3614,9.57143e-14,162.639
577.45,37.3614,9.5415e-14,162.639
577.5,37.3614,9.51167e-14,162.639
577.55,37.3614,9.48192e-14,162.639
577.6,37.3614,9.45227e-14,162.639
577.65,37.3614,9.42271e-14,162.639
577.7,37.3614,9.39325e-14,162.639
577.75,37.3614,9.36388e-14,162.639
577.8,37.3614,9.33459e-14,162.639
577.85,37.3614,9.30541e-14,162.639
577.9,37.3614,9.27631e-14,162.639
577.95,37.3614,9.2473e-14,162.639
578,37.3614,9.21838e-14,162.639
578.05,37.3614,9.18956e-14,162.639
578.1,37.3614,9.16082e-14,162.639
578.15,37.3614,9.13217e-14,162.639
578.2,37.3614,9.10362e-14,162.639
578.25,37.3614,9.07515e-14,162.639
578.3,37.3614,9.04677e-14,162.639
578.35,37.3614,9.01848e-14,162.639
578.4,37.3614,8.99028e-14,162.639
578.45,37.3614,8.96217e-14,162.639
578.5,37.3614,8.93414e-14,162.639
578.55,37.3614,8.90621e-14,162.639
578.6,37.3614,8.87836e-14,162.639
578.65,37.3614,8.85059e-14,162.639
578.7,37.3614,8.82292e-14,162.639
578.75,37.3614,8.79533e-14,162.639
578.8,37.3614,8.76783e-14,162.639
578.85,37.3614,8.74041e-14,162.639
578.9,37.3614,8.71308e-14,162.639
578.95,37.3614,8.68583e-14,162.639
579,37.3614,8.65867e-14,162.639
579.05,37.3614,8.63159e-14,162.639
579.1,37.3614,8.6046e-14,162.639
579.15,37.3614,8.5777e-14,162.639
579.2,37.3614,8.55087e-14,162.639
579.25,37.3614,8.52413e-14,162.639
579.3,37.3614,8.49748e-14,162.639
579.35,37.3614,8.47091e-14,162.639
579.4,37.3614,8.44442e-14,162.639
579.45,37.3614,8.41801e-14,162.639
579.5,37.3614,8.39169e-14,162.639
579.55,37.3614,8.36545e-14,162.639
579.6,37.3614,8.33929e-14,162.639
579.65,37.3614,8.31321e-14,162.639
579.7,37.3614,8.28722e-14,162.639
579.75,37.3614,8.2613e-14,162.639
579.8,37.3614,8.23547e-14,162.639
579.85,37.3614,8.20972e-14,162.639
579.9,37.3614,8.18404e-14,162.639
579.95,37.3614,8.15845e-14,162.639
580,37.3614,8.13294e-14,162.639
580.05,37.3614,8.10751e-14,162.639
580.1,37.3614,8.08216e-14,162.639
580.15,37.3614,8.05688e-14,162.639
580.2,37.3614,8.03169e-14,162.639
580.25,37.3614,8.00657e-14,162.639
580.3,37.3614,7.98154e-14,162.639
580.35,37.3614,7.95658e-14,162.639
580.4,37.3614,7.9317e-14,162.639
580.45,37.3614,7.90689e-14,162.639
580.5,37.3614,7.88217e-14,162.639
580.55,37.3614,7.85752e-14,162.639
580.6,37.3614,7.83295e-14,162.639
580.65,37.3614,7.80846e-14,162.639
580.7,37.3614,7.78404e-14,162.639
580.75,37.3614,7.7597e-14,162.639
580.8,37.3614,7.73543e-14,162.639
580.85,37.3614,7.71124e-14,162.639
580.9,37.3614,7.68713e-14,162.639
580.95,37.3614,7.66309e-14,162.639
581,37.3614,7.63913e-14,162.639
581.05,37.3614,7.61524e-14,162.639
581.1,37.3614,7.59143e-14,162.639
581.15,37.3614,7.56769e-14,162.639
581.2,37.3614,7.54403e-14,162.639
581.25,37.3614,7.52044e-14,162.639
581.3,37.3614,7.49692e-14,162.639
581.35,37.3614,7.47348e-14,162.639
581.4,37.3614,7.45011e-14,162.639
581.45,37.3614,7.42681e-14,162.639
581.5,37.3614,7.40359e-14,162.639
581.55,37.3614,7.38044e-14,162.639
581.6,37.3614,7.35736e-14,162.639
581.65,37.3614,7.33435e-14,162.639
581.7,37.3614,7.31142e-14,162.639
581.75,37.3614,7.28855e-14,162.639
581.8,37.3614,7.26576e-14,162.639
581.85,37.3614,7.24304e-14,162.639
581.9,37.3614,7.22039e-14,162.639
581.95,37.3614,7.19781e-14,162.639
582,37.3614,7.1753e-14,162.639
582.05,37.3614,7.15287e-14,162.639
582.1,37.3614,7.1305e-14,162.639
582.15,37.3614,7.1082e-14,162.639
582.2,37.3614,7.08598e-14,162.639
582.25,37.3614,7.06382e-14,162.639
582.3,37.3614,7.04173e-14,162.639
582.35,37.3614,7.01971e-14,162.639
582.4,37.3614,6.99776e-14,162.639
582.45,37.3614,6.97588e-14,162.639
582.5,37.3614,6.95406e-14,162.639
582.55,37.3614,6.93232e-14,162.639
582.6,37.3614,6.91064e-14,162.639
582.65,37.3614,6.88903e-14,162.639
582.7,37.3614,6.86749e-14,162.639
582.75,37.3614,6.84601e-14,162.639
582.8,37.3614,6.8246e-14,162.639
582.85,37.3614,6.80326e-14,162.639
582.9,37.3614,6.78199e-14,162.639
582.95,37.3614,6.76078e-14,162.639
583,37.3614,6.73964e-14,162.639
583.05,37.3614,6.71857e-14,162.639
583.1,37.3614,6.69756e-14,162.639
583.15,37.3614,6.67661e-14,162.639
583.2,37.3614,6.65574e-14,162.639
583.25,37.3614,6.63492e-14,162.639
583.3,37.3614,6.61418e-14,162.639
583.35,37.3614,6.59349e-14,162.639
583.4,37.3614,6.57287e-14,162.639
583.45,37.3614,6.55232e-14,162.639
583.5,37.3614,6.53183e-14,162.639
583.55,37.3614,6.51141e-14,162.639
583.6,37.3614,6.49104e-14,162.639
583.65,37.3614,6.47075e-14,162.639
583.7,37.3614,6.45051e-14,162.639
583.75,37.3614,6.43034e-14,162.639
583.8,37.3614,6.41023e-14,162.639
583.85,37.3614,6.39019e-14,162.639
583.9,37.3614,6.37021e-14,162.639
583.95,37.3614,6.35029e-14,162.639
584,37.3614,6.33043e-14,162.639
584.05,37.3614,6.31063e-14,162.639
584.1,37.3614,6.2909e-14,162.639
584.15,37.3614,6.27123e-14,162.639
584.2,37.3614,6.25162e-14,162.639
584.25,37.3614,6.23207e-14,162.639
584.3,37.3614,6.21258e-14,162.639
584.35,37.3614,6.19315e-14,162.639
584.4,37.3614,6.17379e-14,162.639
584.45,37.3614,6.15448e-14,162.639
584.5,37.3614,6.13524e-14,162.639
584.55,37.3614,6.11605e-14,162.639
584.6,37.3614,6.09693e-14,162.639
584.65,37.3614,6.07786e-14,162.639
584.7,37.3614,6.05886e-14,162.639
584.75,37.3614,6.03991e-14,162.639
584.8,37.3614,6.02102e-14,162.639
584.85,37.3614,6.0022e-14,162.639
584.9,37.3614,5.98343e-14,162.639
584.95,37.3614,5.96472e-14,162.639
585,37.3614,5.94606e-14,162.639
585.05,37.3614,5.92747e-14,162.639
585.1,37.3614,5.90893e-14,162.639
585.15,37.3614,5.89046e-14,162.639
585.2,37.3614,5.87204e-14,162.639
585.25,37.3614,5.85368e-14,162.639
585.3,37.3614,5.83537e-14,162.639
585.35,37.3614,5.81712e-14,162.639
585.4,37.3614,5.79893e-14,162.639
585.45,37.3614,5.7808e-14,162.639
585.5,37.3614,5.76272e-14,162.639
585.55,37.3614,5.7447e-14,162.639
585.6,37.3614,5.72674e-14,162.639
585.65,37.3614,5.70883e-14,162.639
585.7,37.3614,5.69098e-14,162.639
585.75,37.3614,5.67318e-14,162.639
585.8,37.3614,5.65544e-14,162.639
585.85,37.3614,5.63776e-14,162.639
585.9,37.3614,5.62013e-14,162.639
585.95,37.3614,5.60256e-14,162.639
586,37.3614,5.58504e-14,162.639
586.05,37.3614,5.56757e-14,162.639
586.1,37.3614,5.55016e-14,162.639
586.15,37.3614,5.53281e-14,162.639
586.2,37.3614,5.5155e-14,162.639
586.25,37.3614,5.49826e-14,162.639
586.3,37.3614,5.48106e-14,162.639
586.35,37.3614,5.46392e-14,162.639
586.4,37.3614,5.44684e-14,162.639
586.45,37.3614,5.42981e-14,162.639
586.5,37.3614,5.41283e-14,162.639
586.55,37.3614,5.3959e-14,162.639
586.6,37.3614,5.37903e-14,162.639
586.65,37.3614,5.36221e-14,162.639
586.7,37.3614,5.34544e-14,162.639
586.75,37.3614,5.32872e-14,162.639
586.8,37.3614,5.31206e-14,162.639
586.85,37.3614,5.29545e-14,162.639
586.9,37.3614,5.27889e-14,162.639
586.95,37.3614,5.26238e-14,162.639
587,37.3614,5.24593e-14,162.639
587.05,37.3614,5.22952e-14,162.639
587.1,37.3614,5.21317e-14,162.639
587.15,37.3614,5.19687e-14,162.639
587.2,37.3614,5.18062e-14,162.639
587.25,37.3614,5.16442e-14,162.639
587.3,37.3614,5.14827e-14,162.639
587.35,37.3614,5.13217e-14,162.639
587.4,37.3614,5.11612e-14,162.639
587.45,37.3614,5.10012e-14,162.639
587.5,37.3614,5.08418e-14,162.639
587.55,37.3614,5.06828e-14,162.639
587.6,37.3614,5.05243e-14,162.639
587.65,37.3614,5.03663e-14,162.639
587.7,37.3614,5.02088e-14,162.639
587.75,37.3614,5.00518e-14,162.639
587.8,37.3614,4.98953e-14,162.639
587.85,37.3614,4.97393e-14,162.639
587.9,37.3614,4.95837e-14,162.639
587.95,37.3614,4.94287e-14,162.639
588,37.3614,4.92741e-14,162.639
588.05,37.3614,4.912e-14,162.639
588.1,37.3614,4.89664e-14,162.639
588.15,37.3614,4.88133e-14,162.639
588.2,37.3614,4.86607e-14,162.639
588.25,37.3614,4.85085e-14,162.639
588.3,37.3614,4.83568e-14,162.639
588.35,37.3614,4.82056e-14,162.639
588.4,37.3614,4.80549e-14,162.639
588.45,37.3614,4.79046e-14,162.639
588.5,37.3614,4.77548e-14,162.639
588.55,37.3614,4.76055e-14,162.639
588.6,37.3614,4.74566e-14,162.639
588.65,37.3614,4.73082e-14,162.639
588.7,37.3614,4.71603e-14,162.639
588.75,37.3614,4.70128e-14,162.639
588.8,37.3614,4.68658e-14,162.639
588.85,37.3614,4.67192e-14,162.639
588.9,37.3614,4.65731e-14,162.639
588.95,37.3614,4.64275e-14,162.639
589,37.3614,4.62823e-14,162.639
589.05,37.3614,4.61376e-14,162.639
589.1,37.3614,4.59933e-14,162.639
589.15,37.3614,4.58495e-14,162.639
589.2,37.3614,4.57061e-14,162.639
589.25,37.3614,4.55632e-14,162.639
589.3,37.3614,4.54207e-14,162.639
589.35,37.3614,4.52787e-14,162.639
589.4,37.3614,4.51371e-14,162.639
589.45,37.3614,4.4996e-14,162.639
589.5,37.3614,4.48553e-14,162.639
589.55,37.3614,4.4715e-14,162.639
589.6,37.3614,4.45752e-14,162.639
589.65,37.3614,4.44358e-14,162.639
589.7,37.3614,4.42968e-14,162.639
589.75,37.3614,4.41583e-14,162.639
589.8,37.3614,4.40202e-14,162.639
589.85,37.3614,4.38826e-14,162.639
589.9,37.3614,4.37454e-14,162.639
589.95,37.3614,4.36086e-14,162.639
590,37.3614,4.34722e-14,162.639
590.05,37.3614,4.33363e-14,162.639
590.1,37.3614,4.32007e-14,162.639
590.15,37.3614,4.30657e-14,162.639
590.2,37.3614,4.2931e-14,162.639
590.25,37.3614,4.27967e-14,162.639
590.3,37.3614,4.26629e-14,162.639
590.35,37.3614,4.25295e-14,162.639
590.4,37.3614,4.23965e-14,162.639
590.45,37.3614,4.22639e-14,162.639
590.5,37.3614,4.21318e-14,162.639
590.55,37.3614,4.2e-14,162.639
590.6,37.3614,4.18687e-14,162.639
590.65,37.3614,4.17378e-14,162.639
590.7,37.3614,4.16073e-14,162.639
590.75,37.3614,4.14771e-14,162.639
590.8,37.3614,4.13474e-14,162.639
590.85,37.3614,4.12182e-14,162.639
590.9,37.3614,4.10893e-14,162.639
590.95,37.3614,4.09608e-14,162.639
591,37.3614,4.08327e-14,162.639
591.05,37.3614,4.0705e-14,162.639
591.1,37.3614,4.05777e-14,162.639
591.15,37.3614,4.04508e-14,162.639
591.2,37.3614,4.03243e-14,162.639
591.25,37.3614,4.01982e-14,162.639
591.3,37.3614,4.00725e-14,162.639
591.35,37.3614,3.99472e-14,162.639
591.4,37.3614,3.98223e-14,162.639
591.45,37.3614,3.96978e-14,162.639
591.5,37.3614,3.95737e-14,162.639
591.55,37.3614,3.94499e-14,162.639
591.6,37.3614,3.93265e-14,162.639
591.65,37.3614,3.92036e-14,162.639
591.7,37.3614,3.9081e-14,162.639
591.75,37.3614,3.89588e-14,162.639
591.8,37.3614,3.88369e-14,162.639
591.85,37.3614,3.87155e-14,162.639
591.9,37.3614,3.85944e-14,162.639
591.95,37.3614,3.84738e-14,162.639
592,37.3614,3.83534e-14,162.639
592.05,37.3614,3.82335e-14,162.639
592.1,37.3614,3.8114e-14,162.639
592.15,37.3614,3.79948e-14,162.639
592.2,37.3614,3.7876e-14,162.639
592.25,37.3614,3.77575e-14,162.639
592.3,37.3614,3.76395e-14,162.639
592.35,37.3614,3.75218e-14,162.639
592.4,37.3614,3.74044e-14,162.639
592.45,37.3614,3.72875e-14,162.639
592.5,37.3614,3.71709e-14,162.639
592.55,37.3614,3.70546e-14,162.639
592.6,37.3614,3.69388e-14,162.639
592.65,37.3614,3.68232e-14,162.639
592.7,37.3614,3.67081e-14,162.639
592.75,37.3614,3.65933e-14,162.639
592.8,37.3614,3.64789e-14,162.639
592.85,37.3614,3.63648e-14,162.639
592.9,37.3614,3.62511e-14,162.639
592.95,37.3614,3.61377e-14,162.639
593,37.3614,3.60247e-14,162.639
593.05,37.3614,3.59121e-14,162.639
593.1,37.3614,3.57998e-14,162.639
593.15,37.3614,3.56878e-14,162.639
593.2,37.3614,3.55762e-14,162.639
593.25,37.3614,3.5465e-14,162.639
593.3,37.3614,3.53541e-14,162.639
593.35,37.3614,3.52435e-14,162.639
593.4,37.3614,3.51333e-14,162.639
593.45,37.3614,3.50235e-14,162.639
593.5,37.3614,3.49139e-14,162.639
593.55,37.3614,3.48048e-14,162.639
593.6,37.3614,3.46959e-14,162.639
593.65,37.3614,3.45874e-14,162.639
593.7,37.3614,3.44793e-14,162.639
593.75,37.3614,3.43715e-14,162.639
593.8,37.3614,3.4264e-14,162.639
593.85,37.3614,3.41568e-14,162.639
593.9,37.3614,3.405e-14,162.639
593.95,37.3614,3.39436e-14,162.639
594,37.3614,3.38374e-14,162.639
594.05,37.3614,3.37316e-14,162.639
594.1,37.3614,3.36261e-14,162.639
594.15,37.3614,3.3521e-14,162.639
594.2,37.3614,3.34162e-14,162.639
594.25,37.3614,3.33117e-14,162.639
594.3,37.3614,3.32075e-14,162.639
594.35,37.3614,3.31037e-14,162.639
594.4,37.3614,3.30001e-14,162.639
594.45,37.3614,3.28969e-14,162.639
594.5,37.3614,3.27941e-14,162.639
594.55,37.3614,3.26915e-14,162.639
594.6,37.3614,3.25893e-14,162.639
594.65,37.3614,3.24874e-14,162.639
594.7,37.3614,3.23858e-14,162.639
594.75,37.3614,3.22845e-14,162.639
594.8,37.3614,3.21836e-14,162.639
594.85,37.3614,3.20829e-14,162.639
594.9,37.3614,3.19826e-14,162.639
594.95,37.3614,3.18826e-14,162.639
595,37.3614,3.17829e-14,162.639
595.05,37.3614,3.16835e-14,162.639
595.1,37.3614,3.15844e-14,162.639
595.15,37.3614,3.14857e-14,162.639
595.2,37.3614,3.13872e-14,162.639
595.25,37.3614,3.12891e-14,162.639
595.3,37.3614,3.11912e-14,162.639
595.35,37.3614,3.10937e-14,162.639
595.4,37.3614,3.09965e-14,162.639
595.45,37.3614,3.08995e-14,162.639
595.5,37.3614,3.08029e-14,162.639
595.55,37.3614,3.07066e-14,162.639
595.6,37.3614,3.06106e-14,162.639
595.65,37.3614,3.05148e-14,162.639
595.7,37.3614,3.04194e-14,162.639
595.75,37.3614,3.03243e-14,162.639
595.8,37.3614,3.02295e-14,162.639
595.85,37.3614,3.0135e-14,162.639
595.9,37.3614,3.00407e-14,162.639
595.95,37.3614,2.99468e-14,162.639
596,37.3614,2.98531e-14,162.639
596.05,37.3614,2.97598e-14,162.639
596.1,37.3614,2.96667e-14,162.639
596.15,37.3614,2.9574e-14,162.639
596.2,37.3614,2.94815e-14,162.639
596.25,37.3614,2.93893e-14,162.639
596.3,37.3614,2.92974e-14,162.639
596.35,37.3614,2.92058e-14,162.639
596.4,37.3614,2.91144e-14,162.639
596.45,37.3614,2.90234e-14,162.639
596.5,37.3614,2.89326e-14,162.639
596.55,37.3614,2.88422e-14,162.639
596.6,37.3614,2.8752e-14,162.639
596.65,37.3614,2.86621e-14,162.639
596.7,37.3614,2.85724e-14,162.639
596.75,37.3614,2.84831e-14,162.639
596.8,37.3614,2.8394e-14,162.639
596.85,37.3614,2.83052e-14,162.639
596.9,37.3614,2.82167e-14,162.639
596.95,37.3614,2.81285e-14,162.639
597,37.3614,2.80405e-14,162.639
597.05,37.3614,2.79529e-14,162.639
597.1,37.3614,2.78654e-14,162.639
597.15,37.3614,2.77783e-14,162.639
597.2,37.3614,2.76914e-14,162.639
597.25,37.3614,2.76049e-14,162.639
597.3,37.3614,2.75185e-14,162.639
597.35,37.3614,2.74325e-14,162.639
597.4,37.3614,2.73467e-14,162.639
597.45,37.3614,2.72612e-14,162.639
597.5,37.3614,2.71759e-14,162.639
597.55,37.3614,2.7091e-14,162.639
597.6,37.3614,2.70062e-14,162.639
597.65,37.3614,2.69218e-14,162.639
597.7,37.3614,2.68376e-14,162.639
597.75,37.3614,2.67537e-14,162.639
597.8,37.3614,2.667e-14,162.639
597.85,37.3614,2.65866e-14,162.639
597.9,37.3614,2.65035e-14,162.639
597.95,37.3614,2.64206e-14,162.639
598,37.3614,2.6338e-14,162.639
598.05,37.3614,2.62556e-14,162.639
598.1,37.3614,2.61735e-14,162.639
598.15,37.3614,2.60917e-14,162.639
598.2,37.3614,2.60101e-14,162.639
598.25,37.3614,2.59288e-14,162.639
598.3,37.3614,2.58477e-14,162.639
598.35,37.3614,2.57669e-14,162.639
598.4,37.3614,2.56863e-14,162.639
598.45,37.3614,2.5606e-14,162.639
598.5,37.3614,2.55259e-14,162.639
598.55,37.3614,2.54461e-14,162.639
598.6,37.3614,2.53665e-14,162.639
598.65,37.3614,2.52872e-14,162.639
598.7,37.3614,2.52081e-14,162.639
598.75,37.3614,2.51293e-14,162.639
598.8,37.3614,2.50507e-14,162.639
598.85,37.3614,2.49724e-14,162.639
598.9,37.3614,2.48943e-14,162.639
598.95,37.3614,2.48164e-14,162.639
599,37.3614,2.47388e-14,162.639
599.05,37.3614,2.46615e-14,162.639
599.1,37.3614,2.45844e-14,162.639
599.15,37.3614,2.45075e-14,162.639
599.2,37.3614,2.44308e-14,162.639
599.25,37.3614,2.43544e-14,162.639
599.3,37.3614,2.42783e-14,162.639
599.35,37.3614,2.42024e-14,162.639
599.4,37.3614,2.41267e-14,162.639
599.45,37.3614,2.40512e-14,162.639
599.5,37.3614,2.3976e-14,162.639
599.55,37.3614,2.39011e-14,162.639
599.6,37.3614,2.38263e-14,162.639
599.65,37.3614,2.37518e-14,162.639
599.7,37.3614,2.36775e-14,162.639
599.75,37.3614,2.36035e-14,162.639
599.8,37.3614,2.35297e-14,162.639
599.85,37.3614,2.34561e-14,162.639
599.9,37.3614,2.33828e-14,162.639
599.95,37.3614,2.33097e-14,162.639
600,37.3614,2.32368e-14,162.639
600.05,37.3614,2.31641e-14,162.639
600.1,37.3614,2.30917e-14,162.639
600.15,37.3614,2.30195e-14,162.639
600.2,37.3614,2.29475e-14,162.639
600.25,37.3614,2.28757e-14,162.639
600.3,37.3614,2.28042e-14,162.639
600.35,37.3614,2.27329e-14,162.639
600.4,37.3614,2.26618e-14,162.639
600.45,37.3614,2.25909e-14,162.639
600.5,37.3614,2.25203e-14,162.639
600.55,37.3614,2.24499e-14,162.639
600.6,37.3614,2.23797e-14,162.639
600.65,37.3614,2.23097e-14,162.639
600.7,37.3614,2.22399e-14,162.639
600.75,37.3614,2.21704e-14,162.639
600.8,37.3614,2.2101e-14,162.639
600.85,37.3614,2.20319e-14,162.639
600.9,37.3614,2.1963e-14,162.639
600.95,37.3614,2.18944e-14,162.639
601,37.3614,2.18259e-14,162.639
601.05,37.3614,2.17576e-14,162.639
601.1,37.3614,2.16896e-14,162.639
601.15,37.3614,2.16218e-14,162.639
601.2,37.3614,2.15542e-14,162.639
601.25,37.3614,2.14868e-14,162.639
601.3,37.3614,2.14196e-14,162.639
601.35,37.3614,2.13526e-14,162.639
601.4,37.3614,2.12858e-14,162.639
601.45,37.3614,2.12193e-14,162.639
601.5,37.3614,2.11529e-14,162.639
601.55,37.3614,2.10868e-14,162.639
601.6,37.3614,2.10208e-14,162.639
601.65,37.3614,2.09551e-14,162.639
601.7,37.3614,2.08896e-14,162.639
601.75,37.3614,2.08242e-14,162.639
601.8,37.3614,2.07591e-14,162.639
601.85,37.3614,2.06942e-14,162.639
601.9,37.3614,2.06295e-14,162.639
601.95,37.3614,2.0565e-14,162.639
602,37.3614,2.05007e-14,162.639
602.05,37.3614,2.04366e-14,162.639
602.1,37.3614,2.03727e-14,162.639
602.15,37.3614,2.0309e-14,162.639
602.2,37.3614,2.02455e-14,162.639
602.25,37.3614,2.01822e-14,162.639
602.3,37.3614,2.0119e-14,162.639
602.35,37.3614,2.00561e-14,162.639
602.4,37.3614,1.99934e-14,162.639
602.45,37.3614,1.99309e-14,162.639
602.5,37.3614,1.98686e-14,162.639
602.55,37.3614,1.98064e-14,162.639
602.6,37.3614,1.97445e-14,162.639
602.65,37.3614,1.96828e-14,162.639
602.7,37.3614,1.96212e-14,162.639
602.75,37.3614,1.95599e-14,162.639
602.8,37.3614,1.94987e-14,162.639
602.85,37.3614,1.94377e-14,162.639
602.9,37.3614,1.93769e-14,162.639
602.95,37.3614,1.93163e-14,162.639
603,37.3614,1.92559e-14,162.639
603.05,37.3614,1.91957e-14,162.639
603.1,37.3614,1.91357e-14,162.639
603.15,37.3614,1.90759e-14,162.639
603.2,37.3614,1.90162e-14,162.639
603.25,37.3614,1.89568e-14,162.639
603.3,37.3614,1.88975e-14,162.639
603.35,37.3614,1.88384e-14,162.639
603.4,37.3614,1.87795e-14,162.639
603.45,37.3614,1.87207e-14,162.639
603.5,37.3614,1.86622e-14,162.639
603.55,37.3614,1.86038e-14,162.639
603.6,37.3614,1.85457e-14,162.639
603.65,37.3614,1.84877e-14,162.639
603.7,37.3614,1.84299e-14,162.639
603.75,37.3614,1.83722e-14,162.639
603.8,37.3614,1.83148e-14,162.639
603.85,37.3614,1.82575e-14,162.639
603.9,37.3614,1.82004e-14,162.639
603.95,37.3614,1.81435e-14,162.639
604,37.3614,1.80868e-14,162.639
604.05,37.3614,1.80302e-14,162.639
604.1,37.3614,1.79738e-14,162.639
604.15,37.3614,1.79176e-14,162.639
604.2,37.3614,1.78616e-14,162.639
604.25,37.3614,1.78058e-14,162.639
604.3,37.3614,1.77501e-14,162.639
604.35,37.3614,1.76946e-14,162.639
604.4,37.3614,1.76392e-14,162.639
604.45,37.3614,1.75841e-14,162.639
